id,name,rank,averageRating,bggRating,numRatings,numOwned,weight,minPlayers,maxPlayers,minTime,maxTime,link
207830,5-Minute Dungeon,753,7.05005,6.67642,6629,12461,1.1145,2,5,5,30,https://boardgamegeek.com/boardgame/207830
11825,Empire of the Sun,754,8.16537,6.67493,1415,4564,4.2879,1,2,360,360,https://boardgamegeek.com/boardgame/11825
69779,Polis: Fight for the Hegemony,755,7.61635,6.67388,2107,3205,3.6857,2,2,90,120,https://boardgamegeek.com/boardgame/69779
95064,Ascension: Return of the Fallen,756,7.30013,6.67252,3148,5069,2.1795,1,2,30,30,https://boardgamegeek.com/boardgame/95064
27588,Zooloretto,757,6.83173,6.67192,13895,17568,1.8577,2,5,45,45,https://boardgamegeek.com/boardgame/27588
280480,Crystal Palace,758,7.64942,6.67093,1933,3157,3.7391,2,5,90,150,https://boardgamegeek.com/boardgame/280480
147151,Concept,759,6.81892,6.67022,15415,23972,1.4005,4,12,40,40,https://boardgamegeek.com/boardgame/147151
1465,Wizard,760,6.92726,6.66907,8355,13979,1.7327,3,6,45,45,https://boardgamegeek.com/boardgame/1465
2093,Mahjong,761,7.02277,6.66894,6452,9153,2.5693,3,4,120,120,https://boardgamegeek.com/boardgame/2093
284378,Kanban EV,762,8.84854,6.66652,929,3828,4.3929,1,4,60,180,https://boardgamegeek.com/boardgame/284378
158275,Marvel Dice Masters: Uncanny X-Men,763,7.20115,6.66624,3693,7943,2.3717,2,2,60,60,https://boardgamegeek.com/boardgame/158275
296912,Fort,764,7.40126,6.66605,2691,6362,2.411,2,4,20,40,https://boardgamegeek.com/boardgame/296912
131260,Qwixx,765,6.88122,6.66586,9487,16988,1.1197,2,5,15,15,https://boardgamegeek.com/boardgame/131260
171669,Discoveries: The Journals of Lewis and Clark,766,7.08344,6.66585,4427,6572,2.3539,2,4,60,60,https://boardgamegeek.com/boardgame/171669
38054,Snow Tails,767,6.96931,6.66481,6018,6431,2.0468,2,5,45,60,https://boardgamegeek.com/boardgame/38054
59946,Dungeons & Dragons: Castle Ravenloft Board Game,768,6.97572,6.66257,8442,14791,2.5111,1,5,60,60,https://boardgamegeek.com/boardgame/59946
174570,Legendary Encounters: A Predator Deck Building Game,769,7.45967,6.66222,2426,5276,2.7042,1,5,45,45,https://boardgamegeek.com/boardgame/174570
281442,Trismegistus: The Ultimate Formula,770,7.67941,6.66203,2025,3376,4.0391,1,4,90,120,https://boardgamegeek.com/boardgame/281442
554,La Città,771,7.0392,6.66167,5089,6538,3.2774,2,5,120,120,https://boardgamegeek.com/boardgame/554
203427,Fabled Fruit,772,7.02618,6.6595,5055,7550,1.5849,2,5,20,30,https://boardgamegeek.com/boardgame/203427
19600,Antike,773,7.08245,6.65857,4579,3757,2.9984,2,6,120,120,https://boardgamegeek.com/boardgame/19600
180593,The Bloody Inn,774,6.97738,6.65624,6181,8870,2.3896,1,4,30,60,https://boardgamegeek.com/boardgame/180593
939,Star Wars: The Queen's Gambit,775,7.55189,6.6561,2097,2470,2.4898,2,4,120,120,https://boardgamegeek.com/boardgame/939
125678,DC Comics Deck-Building Game,776,7.04685,6.65471,6311,10037,1.9962,2,5,45,45,https://boardgamegeek.com/boardgame/125678
131646,Merchant of Venus (Second Edition),777,7.17921,6.65357,3590,6544,3.0222,1,4,120,240,https://boardgamegeek.com/boardgame/131646
161866,Zombicide Season 3: Rue Morgue,778,7.54858,6.65329,2446,6753,2.4795,1,12,60,60,https://boardgamegeek.com/boardgame/161866
252153,Tang Garden,779,7.63592,6.65281,2102,5206,2.5867,1,4,40,60,https://boardgamegeek.com/boardgame/252153
193214,Meeple Circus,780,7.11726,6.65205,4183,6659,1.4429,2,5,45,45,https://boardgamegeek.com/boardgame/193214
256570,Crown of Emara,781,7.46854,6.65201,2219,3577,3.1,1,4,45,75,https://boardgamegeek.com/boardgame/256570
168917,Smash Up: Pretty Pretty Smash Up,782,7.27817,6.65102,3190,10775,2.1463,2,2,45,45,https://boardgamegeek.com/boardgame/168917
224,History of the World,783,7.12551,6.65031,4366,5389,2.7755,3,6,135,270,https://boardgamegeek.com/boardgame/224
154086,Gold West,784,7.39896,6.65001,2355,3037,2.4474,2,4,45,60,https://boardgamegeek.com/boardgame/154086
227460,Hannibal & Hamilcar,785,8.36566,6.6497,1185,3400,3.9077,2,2,40,200,https://boardgamegeek.com/boardgame/227460
216459,The Lost Expedition,786,7.06645,6.6495,4826,8756,1.8582,1,5,30,50,https://boardgamegeek.com/boardgame/216459
219215,Werewords,787,7.17663,6.64907,3497,6125,1.1915,4,10,10,10,https://boardgamegeek.com/boardgame/219215
72225,CO₂,788,7.1491,6.64811,3697,4180,3.8677,1,5,120,120,https://boardgamegeek.com/boardgame/72225
66505,The Speicherstadt,789,7.03101,6.64775,4759,4746,2.2699,2,5,45,45,https://boardgamegeek.com/boardgame/66505
247367,"Air, Land, & Sea",790,7.59668,6.64725,1914,3964,1.8286,2,2,15,30,https://boardgamegeek.com/boardgame/247367
234477,Battle for Rokugan,791,7.48362,6.64609,2361,4066,2.7568,2,5,60,90,https://boardgamegeek.com/boardgame/234477
85897,Thunderstone: Dragonspire,792,7.33652,6.64421,2636,4285,2.7059,1,5,45,45,https://boardgamegeek.com/boardgame/85897
182340,Star Trek: Frontiers,793,7.90078,6.64371,1531,4065,4.3077,1,4,60,240,https://boardgamegeek.com/boardgame/182340
180680,Automobiles,794,7.32851,6.64303,2638,2880,2.1695,2,5,45,75,https://boardgamegeek.com/boardgame/180680
165838,Space Hulk (Fourth Edition),795,7.95828,6.64132,1575,4154,2.7108,2,2,60,60,https://boardgamegeek.com/boardgame/165838
89409,BattleCON: War of Indines,796,7.72421,6.64103,1766,3516,2.7674,2,4,15,60,https://boardgamegeek.com/boardgame/89409
25669,Qwirkle,797,6.78153,6.63876,16109,28494,1.6263,2,4,45,45,https://boardgamegeek.com/boardgame/25669
56692,Parade,798,6.95328,6.63815,5929,8581,1.4829,2,6,45,45,https://boardgamegeek.com/boardgame/56692
72287,Mr. Jack Pocket,799,6.89809,6.63811,7571,12543,1.8246,2,2,15,15,https://boardgamegeek.com/boardgame/72287
104363,Rex: Final Days of an Empire,800,7.09586,6.63784,4226,7270,3.2727,3,6,120,180,https://boardgamegeek.com/boardgame/104363
200077,Mint Works,801,7.0267,6.63689,4921,10038,1.6549,1,4,10,20,https://boardgamegeek.com/boardgame/200077
156776,"Warhammer 40,000: Conquest",802,7.37228,6.63674,2850,5371,3.0385,2,2,30,60,https://boardgamegeek.com/boardgame/156776
212402,The Grimm Forest,803,7.14519,6.63634,4384,8644,1.8557,2,4,45,60,https://boardgamegeek.com/boardgame/212402
15817,Manila,804,6.98824,6.63627,5493,5821,2.0345,3,5,60,60,https://boardgamegeek.com/boardgame/15817
150999,Valley of the Kings,805,7.05211,6.63602,4236,6720,2.1923,2,4,45,45,https://boardgamegeek.com/boardgame/150999
239942,Black Rose Wars,806,8.15213,6.63484,1573,3364,3.4286,1,4,90,90,https://boardgamegeek.com/boardgame/239942
104710,Wiz-War (Eighth Edition),807,7.062,6.63396,4645,6877,2.3208,2,4,30,60,https://boardgamegeek.com/boardgame/104710
207691,Railroad Revolution,808,7.36914,6.63342,2411,3854,3.26,2,4,45,90,https://boardgamegeek.com/boardgame/207691
160018,Smash Up: Monster Smash,809,7.3071,6.63317,2891,9537,2.2927,2,2,30,45,https://boardgamegeek.com/boardgame/160018
222514,Batman: Gotham City Chronicles,810,7.78866,6.63205,2123,5347,3.6771,2,4,60,90,https://boardgamegeek.com/boardgame/222514
204027,Cottage Garden,811,6.90662,6.63022,6985,10728,1.8966,1,4,45,60,https://boardgamegeek.com/boardgame/204027
197405,Tak,812,7.64943,6.62998,2070,3964,2.4909,2,2,20,60,https://boardgamegeek.com/boardgame/197405
220517,The Shipwreck Arcana,813,7.50482,6.62995,2095,3468,2.122,2,5,10,30,https://boardgamegeek.com/boardgame/220517
218479,Cerebria: The Inside World,814,7.81045,6.62958,1681,3574,4.2857,1,4,60,120,https://boardgamegeek.com/boardgame/218479
552,Bus,815,7.49256,6.6281,2021,3215,3.0642,3,5,120,120,https://boardgamegeek.com/boardgame/552
244608,Menara,816,7.47501,6.62787,2111,3621,1.6047,1,4,10,60,https://boardgamegeek.com/boardgame/244608
157403,Black Fleet,817,7.01574,6.62728,4925,7772,1.9474,3,4,60,60,https://boardgamegeek.com/boardgame/157403
200954,Fields of Green,818,7.18558,6.62718,3189,5480,2.625,2,4,45,45,https://boardgamegeek.com/boardgame/200954
271518,Disney Villainous: Wicked to the Core,819,7.67817,6.62591,2013,8273,2.3333,2,3,40,60,https://boardgamegeek.com/boardgame/271518
214029,SpaceCorp,820,7.7102,6.62513,1710,3391,2.9524,1,4,60,240,https://boardgamegeek.com/boardgame/214029
178336,World's Fair 1893,821,7.20057,6.62459,3178,5222,1.9875,2,4,35,45,https://boardgamegeek.com/boardgame/178336
45986,Stronghold,822,7.15621,6.62447,3379,5080,3.6854,2,4,120,120,https://boardgamegeek.com/boardgame/45986
1301,Netrunner,823,7.44009,6.6238,2328,3241,2.9327,2,2,45,45,https://boardgamegeek.com/boardgame/1301
22825,Tide of Iron,824,7.21006,6.62264,3740,5972,3.4611,2,4,120,120,https://boardgamegeek.com/boardgame/22825
60,Vinci,825,7.08707,6.62254,3944,3724,2.7813,3,6,90,90,https://boardgamegeek.com/boardgame/60
248490,Atlantis Rising (Second Edition),826,7.85381,6.62244,1536,3102,2.4375,1,7,60,120,https://boardgamegeek.com/boardgame/248490
230080,Majesty: For the Realm,827,6.993,6.62227,5082,6482,1.7252,2,4,20,40,https://boardgamegeek.com/boardgame/230080
204472,Sub Terra,828,7.36475,6.62223,2943,4874,2.1406,1,6,60,60,https://boardgamegeek.com/boardgame/204472
1822,Wilderness War,829,7.72412,6.62177,1683,3856,3.2955,2,2,180,180,https://boardgamegeek.com/boardgame/1822
141517,A Study in Emerald,830,7.19248,6.62116,3120,3359,3.4444,2,5,90,90,https://boardgamegeek.com/boardgame/141517
185589,Islebound,831,7.19307,6.61929,3110,6014,2.7333,2,4,60,120,https://boardgamegeek.com/boardgame/185589
66056,Rivals for Catan,832,6.97969,6.61881,5877,12685,2.3285,2,2,45,120,https://boardgamegeek.com/boardgame/66056
272738,Jaws,833,7.32631,6.61823,2871,7907,2.1636,2,4,60,60,https://boardgamegeek.com/boardgame/272738
216600,Fantastic Factories,834,7.50012,6.61613,2073,3841,2.2241,1,5,45,60,https://boardgamegeek.com/boardgame/216600
258210,Blitzkrieg!: World War Two in 20 Minutes,835,7.70505,6.61568,1636,2774,1.7636,1,2,20,45,https://boardgamegeek.com/boardgame/258210
75449,Firenze,836,7.24311,6.61471,2746,3401,2.5494,2,4,60,60,https://boardgamegeek.com/boardgame/75449
1382,Winner's Circle,837,6.97478,6.61326,5051,5008,1.6064,2,6,45,60,https://boardgamegeek.com/boardgame/1382
157809,Nations: The Dice Game,838,6.97037,6.61278,4902,5329,2.0094,1,4,20,40,https://boardgamegeek.com/boardgame/157809
218121,Dice Hospital,839,7.20299,6.61088,3082,5477,2.2754,1,4,45,90,https://boardgamegeek.com/boardgame/218121
245961,Fleet: The Dice Game,840,7.75111,6.61052,1526,3089,2.6757,1,4,30,45,https://boardgamegeek.com/boardgame/245961
198740,Lovecraft Letter,841,7.23119,6.60896,2970,5606,1.4727,2,6,5,15,https://boardgamegeek.com/boardgame/198740
191231,Via Nebula,842,7.06449,6.60805,3837,5349,2.2385,2,4,45,60,https://boardgamegeek.com/boardgame/191231
198454,When I Dream,843,7.07529,6.60765,4028,7089,1.1455,4,10,20,40,https://boardgamegeek.com/boardgame/198454
171233,The Big Book of Madness,844,6.96389,6.60747,5644,9765,2.7067,2,5,60,90,https://boardgamegeek.com/boardgame/171233
112,Condottiere,845,6.83464,6.60668,8603,10991,1.9608,2,6,45,45,https://boardgamegeek.com/boardgame/112
136991,Loony Quest,846,6.9348,6.60627,5500,8670,1.1923,2,5,20,30,https://boardgamegeek.com/boardgame/136991
25568,Metropolys,847,7.02618,6.60374,4007,3873,2.2103,2,4,45,45,https://boardgamegeek.com/boardgame/25568
55427,Mr. Jack in New York,848,7.22265,6.60365,2980,4404,2.5425,2,2,30,30,https://boardgamegeek.com/boardgame/55427
244331,Blue Lagoon,849,7.21513,6.6033,2951,4404,2.0337,2,4,30,45,https://boardgamegeek.com/boardgame/244331
130176,Tales & Games: The Hare & the Tortoise,850,7.08945,6.60271,3645,6201,1.3778,2,5,15,20,https://boardgamegeek.com/boardgame/130176
235488,Istanbul: The Dice Game,851,7.17735,6.60258,3158,4987,1.7424,2,4,20,40,https://boardgamegeek.com/boardgame/235488
67492,Battles of Westeros,852,7.27141,6.60242,2802,5081,3.2143,2,2,60,120,https://boardgamegeek.com/boardgame/67492
238992,Call to Adventure,853,7.26071,6.6021,3259,6701,2.012,1,4,30,60,https://boardgamegeek.com/boardgame/238992
551,Battle Cry,854,7.15698,6.60153,3423,4287,2.1012,2,2,45,45,https://boardgamegeek.com/boardgame/551
8203,"Hey, That's My Fish!",855,6.70446,6.60084,19363,24672,1.4569,2,4,20,20,https://boardgamegeek.com/boardgame/8203
35052,Axis & Allies Anniversary Edition,856,7.43499,6.59987,2596,4202,3.0985,2,6,360,360,https://boardgamegeek.com/boardgame/35052
293014,Nidavellir,857,7.95786,6.59918,1405,2456,2.2203,2,5,30,60,https://boardgamegeek.com/boardgame/293014
163154,Falling Sky: The Gallic Revolt Against Caesar,858,7.91293,6.59869,1390,3814,4.01,1,4,180,360,https://boardgamegeek.com/boardgame/163154
242804,Lowlands,859,7.4405,6.59834,2047,3348,3.0156,2,4,50,100,https://boardgamegeek.com/boardgame/242804
6830,Zendo,860,7.25364,6.59832,2690,2902,2.5392,3,5,60,60,https://boardgamegeek.com/boardgame/6830
253284,Ticket to Ride: New York,861,7.01448,6.59821,4516,9819,1.2812,2,4,10,15,https://boardgamegeek.com/boardgame/253284
127518,A Distant Plain,862,7.86604,6.59816,1429,3892,3.8175,1,4,180,300,https://boardgamegeek.com/boardgame/127518
18100,China,863,6.99438,6.59794,4336,4424,2.2872,3,5,45,45,https://boardgamegeek.com/boardgame/18100
97903,Terror in Meeple City,864,6.85519,6.59789,7129,11145,1.4781,2,4,45,45,https://boardgamegeek.com/boardgame/97903
245643,Luxor,865,7.21742,6.59774,2934,4228,1.9512,2,4,45,45,https://boardgamegeek.com/boardgame/245643
177524,ICECOOL,866,6.82751,6.59718,8188,13667,1.0171,2,4,30,30,https://boardgamegeek.com/boardgame/177524
135382,Shadowrun: Crossfire,867,7.16724,6.59613,3375,5449,2.8155,1,4,30,60,https://boardgamegeek.com/boardgame/135382
122522,Smash Up,868,6.75188,6.59573,23599,38736,2.0592,2,4,45,45,https://boardgamegeek.com/boardgame/122522
217449,NMBR 9,869,6.9125,6.59424,5700,7482,1.2188,1,4,20,20,https://boardgamegeek.com/boardgame/217449
40793,Dice Town,870,6.85897,6.59324,6789,8179,1.6863,2,5,45,45,https://boardgamegeek.com/boardgame/40793
266830,Q.E.,871,7.51367,6.5929,1829,3524,1.7419,3,5,45,45,https://boardgamegeek.com/boardgame/266830
159473,Quartermaster General,872,7.37131,6.59273,2380,2716,2.2966,2,6,90,90,https://boardgamegeek.com/boardgame/159473
197070,Massive Darkness,873,7.23668,6.59157,3994,8993,2.5469,1,6,120,120,https://boardgamegeek.com/boardgame/197070
35497,Fauna,874,7.03068,6.59103,4018,4649,1.4773,2,6,45,60,https://boardgamegeek.com/boardgame/35497
210296,DinoGenics,875,7.73932,6.59018,1579,2994,2.918,1,5,90,120,https://boardgamegeek.com/boardgame/210296
218509,Empires of the Void II,876,7.55525,6.58903,1831,4304,3.4588,2,5,90,180,https://boardgamegeek.com/boardgame/218509
8045,Princes of the Renaissance,877,7.36719,6.58878,2167,3033,3.5084,3,6,180,180,https://boardgamegeek.com/boardgame/8045
823,The Lord of the Rings,878,6.75096,6.58789,14277,23336,2.564,2,5,60,90,https://boardgamegeek.com/boardgame/823
229892,Container: 10th Anniversary Jumbo Edition!,879,7.71634,6.58724,1491,2678,2.9487,3,5,75,90,https://boardgamegeek.com/boardgame/229892
175324,Fog of Love,880,6.95406,6.58645,5334,11926,2.2526,2,2,60,120,https://boardgamegeek.com/boardgame/175324
275467,Letter Jam,881,7.31004,6.58596,2397,4383,2.0244,2,6,45,45,https://boardgamegeek.com/boardgame/275467
142326,Eight-Minute Empire: Legends,882,6.97333,6.58576,4546,7362,1.9785,2,4,16,32,https://boardgamegeek.com/boardgame/142326
94246,1812: The Invasion of Canada,883,7.34529,6.58568,2214,2877,2.1799,2,5,90,90,https://boardgamegeek.com/boardgame/94246
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",884,7.65253,6.58393,1656,2766,2.9355,2,4,120,180,https://boardgamegeek.com/boardgame/164949
71671,Yggdrasil,885,7.05022,6.58372,3764,4012,2.5973,1,6,90,90,https://boardgamegeek.com/boardgame/71671
221,Ikusa,886,7.02047,6.58368,4894,8250,2.9486,2,5,240,360,https://boardgamegeek.com/boardgame/221
91536,Quarriors!,887,6.75504,6.58326,13149,17126,1.9682,2,4,30,30,https://boardgamegeek.com/boardgame/91536
229265,Wendake,888,7.57663,6.58313,1753,2990,3.6049,1,4,60,120,https://boardgamegeek.com/boardgame/229265
164265,Witness,889,7.28491,6.58265,2402,3682,1.4833,4,4,15,15,https://boardgamegeek.com/boardgame/164265
1608,Ambush!,890,7.44686,6.5823,2184,4616,3.2491,1,1,240,240,https://boardgamegeek.com/boardgame/1608
152162,Diamonds: Second Edition,891,6.93065,6.58194,4893,7387,1.5509,2,6,20,30,https://boardgamegeek.com/boardgame/152162
21523,Runebound: Second Edition,892,6.88232,6.58183,7753,10172,2.6785,2,6,120,240,https://boardgamegeek.com/boardgame/21523
306735,Under Falling Skies,893,8.05419,6.58158,1218,3400,2.45,1,1,20,40,https://boardgamegeek.com/boardgame/306735
23540,1889: History of Shikoku Railways,894,8.03484,6.58108,1143,980,3.9531,2,6,210,210,https://boardgamegeek.com/boardgame/23540
153065,Linko!,895,7.00239,6.58071,4116,6403,1.4009,2,5,20,20,https://boardgamegeek.com/boardgame/153065
207336,Honshū,896,6.98783,6.58041,4314,6967,1.9474,2,5,30,30,https://boardgamegeek.com/boardgame/207336
5737,Domaine,897,6.99667,6.58015,4279,5051,2.7196,2,4,60,60,https://boardgamegeek.com/boardgame/5737
227515,Riverboat,898,7.4984,6.57883,1859,2921,2.8923,2,4,90,90,https://boardgamegeek.com/boardgame/227515
68264,No Retreat! The Russian Front,899,7.7821,6.57844,1473,3143,3.1212,2,2,360,360,https://boardgamegeek.com/boardgame/68264
1634,Warhammer Quest,900,7.44707,6.57665,2375,3099,2.6864,1,4,120,120,https://boardgamegeek.com/boardgame/1634
182694,Watson & Holmes,901,7.3575,6.57592,2248,4846,2.186,2,7,45,75,https://boardgamegeek.com/boardgame/182694
134352,Two Rooms and a Boom,902,7.01299,6.57561,4297,7150,1.4252,6,30,7,20,https://boardgamegeek.com/boardgame/134352
279537,The Search for Planet X,903,8.22472,6.57131,1044,2329,2.4848,1,4,60,60,https://boardgamegeek.com/boardgame/279537
137649,Level 7 [Omega Protocol],904,7.4612,6.5713,1967,3848,3.1053,2,6,60,90,https://boardgamegeek.com/boardgame/137649
156091,Sons of Anarchy: Men of Mayhem,905,7.29412,6.57071,2566,5585,2.5347,3,4,90,90,https://boardgamegeek.com/boardgame/156091
183571,Deep Space D-6,906,7.29699,6.56888,2592,5878,1.6622,1,1,30,30,https://boardgamegeek.com/boardgame/183571
184151,Legend of the Five Rings: The Card Game,907,7.49395,6.56863,2195,5097,3.9904,2,2,45,90,https://boardgamegeek.com/boardgame/184151
194880,Dream Home,908,6.91817,6.56858,5526,8292,1.6667,2,4,30,30,https://boardgamegeek.com/boardgame/194880
27364,Caylus Magna Carta,909,6.92079,6.56827,4831,6560,2.8699,2,4,45,75,https://boardgamegeek.com/boardgame/27364
244654,Wildlands,910,7.31147,6.56742,2437,3775,2.0938,2,4,30,60,https://boardgamegeek.com/boardgame/244654
216092,Unlock!: Escape Adventures – Squeek & Sausage,911,7.19716,6.56713,2605,3873,2.1379,1,6,45,75,https://boardgamegeek.com/boardgame/216092
17329,Animal Upon Animal,912,6.81896,6.56598,7119,11131,1.0462,2,4,15,15,https://boardgamegeek.com/boardgame/17329
17396,Manoeuvre,913,7.29272,6.56535,2332,3113,2.1107,2,2,60,60,https://boardgamegeek.com/boardgame/17396
277085,Love Letter,914,7.67228,6.56462,1681,3717,1.1522,2,6,20,20,https://boardgamegeek.com/boardgame/277085
124,Primordial Soup,915,6.94261,6.5644,4546,5353,2.7308,3,4,90,90,https://boardgamegeek.com/boardgame/124
223750,Hardback,916,7.32647,6.56281,2223,5268,2.1111,1,5,45,90,https://boardgamegeek.com/boardgame/223750
248065,Zombicide: Invader,917,7.93698,6.56263,1503,4226,2.375,1,6,60,60,https://boardgamegeek.com/boardgame/248065
176544,Automania,918,7.32533,6.5623,2170,2670,2.7363,2,4,60,90,https://boardgamegeek.com/boardgame/176544
104020,Vanuatu,919,7.21223,6.56137,2546,2319,3.3282,2,5,90,90,https://boardgamegeek.com/boardgame/104020
121410,Steam Park,920,6.87663,6.56135,5503,8482,2.1179,2,4,60,60,https://boardgamegeek.com/boardgame/121410
187377,Vikings Gone Wild,921,7.21544,6.56081,3074,5478,2.2245,2,4,45,90,https://boardgamegeek.com/boardgame/187377
199966,Kingsburg (Second Edition),922,7.53123,6.56069,1823,3450,2.4815,2,5,90,120,https://boardgamegeek.com/boardgame/199966
44163,Power Grid: Factory Manager,923,6.8551,6.55987,5798,6803,2.9958,2,5,60,60,https://boardgamegeek.com/boardgame/44163
294484,Unmatched: Cobble & Fog,924,8.48625,6.55976,933,2648,2,2,4,20,40,https://boardgamegeek.com/boardgame/294484
327,Loopin' Louie,925,6.77562,6.55936,8400,10490,1.0506,2,4,10,10,https://boardgamegeek.com/boardgame/327
183880,Risk: Star Wars Edition,926,7.0386,6.55925,3698,8709,1.8496,2,4,30,45,https://boardgamegeek.com/boardgame/183880
24068,Fangs,927,6.81734,6.55877,7996,8543,1.8186,4,8,60,60,https://boardgamegeek.com/boardgame/24068
254386,Raccoon Tycoon,928,7.39957,6.55805,2067,3941,2.1364,2,5,60,90,https://boardgamegeek.com/boardgame/254386
95103,Fortune and Glory: The Cliffhanger Game,929,7.10103,6.55785,3531,6077,2.8755,1,8,90,240,https://boardgamegeek.com/boardgame/95103
833,For the People,930,7.74057,6.55778,1496,4150,3.7106,2,2,360,360,https://boardgamegeek.com/boardgame/833
221318,Whistle Stop,931,7.13916,6.55762,2904,4609,2.7971,2,5,75,75,https://boardgamegeek.com/boardgame/221318
217861,Paper Tales,932,7.06767,6.5574,3356,5161,2.1194,2,5,30,30,https://boardgamegeek.com/boardgame/217861
34084,Witch's Brew,933,7.01265,6.55634,3656,3743,1.8687,3,5,45,45,https://boardgamegeek.com/boardgame/34084
37628,Haggis,934,6.97031,6.5551,3915,5841,2.1202,2,3,45,45,https://boardgamegeek.com/boardgame/37628
175199,Mottainai,935,7.03365,6.55374,3490,6671,3.0933,2,5,15,30,https://boardgamegeek.com/boardgame/175199
16992,Tsuro,936,6.67098,6.55357,23321,32925,1.2363,2,8,15,20,https://boardgamegeek.com/boardgame/16992
145639,Coconuts,937,7.03157,6.55352,3711,5753,1.042,2,4,20,20,https://boardgamegeek.com/boardgame/145639
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,938,7.30941,6.55342,2411,6302,2.9545,1,4,90,90,https://boardgamegeek.com/boardgame/151007
195314,Herbaceous,939,7.09731,6.55302,3390,6179,1.1852,1,4,15,20,https://boardgamegeek.com/boardgame/195314
50768,Ninjato,940,7.1962,6.55233,2606,2767,2.7647,2,4,60,60,https://boardgamegeek.com/boardgame/50768
284760,Disney Villainous: Evil Comes Prepared,941,7.73084,6.55195,1660,7269,2.2222,2,3,40,60,https://boardgamegeek.com/boardgame/284760
247236,Duelosaur Island,942,7.22012,6.55152,2582,6881,2.3529,1,2,30,45,https://boardgamegeek.com/boardgame/247236
283863,The Magnificent,943,7.62012,6.5486,1570,2489,3.1585,1,4,60,90,https://boardgamegeek.com/boardgame/283863
228504,Cat Lady,944,7.08239,6.54843,3445,5726,1.475,2,4,15,30,https://boardgamegeek.com/boardgame/228504
206480,Imperial Struggle,945,8.39603,6.5471,994,2985,3.8696,2,2,120,240,https://boardgamegeek.com/boardgame/206480
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",946,7.7726,6.54709,1406,2207,2.4472,2,2,120,120,https://boardgamegeek.com/boardgame/37836
195162,Plague Inc.: The Board Game,947,7.50887,6.54672,2555,4693,2.1688,1,4,60,60,https://boardgamegeek.com/boardgame/195162
244114,Yellow & Yangtze,948,7.8623,6.54647,1260,2065,3.125,2,4,90,90,https://boardgamegeek.com/boardgame/244114
140933,Blueprints,949,6.8324,6.54617,6136,8096,1.6865,2,4,30,30,https://boardgamegeek.com/boardgame/140933
146312,Ghost Fightin' Treasure Hunters,950,7.16619,6.54616,2846,6427,1.6509,2,4,30,30,https://boardgamegeek.com/boardgame/146312
121297,Fleet,951,6.92097,6.54561,4569,6425,2.2383,2,4,30,45,https://boardgamegeek.com/boardgame/121297
91080,Andean Abyss,952,7.59514,6.54526,1646,3127,3.7766,1,4,360,360,https://boardgamegeek.com/boardgame/91080
204836,Escape Room: The Game,953,7.06264,6.54489,3234,6948,2.2632,3,5,60,60,https://boardgamegeek.com/boardgame/204836
154246,La Isla,954,6.88591,6.54438,4954,7961,2.25,2,4,30,60,https://boardgamegeek.com/boardgame/154246
8989,Hansa,955,6.87993,6.54376,4939,5813,2.3419,2,4,60,60,https://boardgamegeek.com/boardgame/8989
681,Quarto,956,6.86196,6.54313,5871,9149,1.9421,2,2,20,20,https://boardgamegeek.com/boardgame/681
157001,Trains: Rising Sun,957,7.47977,6.54269,1722,3673,2.4355,2,4,45,45,https://boardgamegeek.com/boardgame/157001
42910,Peloponnes,958,7.1202,6.54119,2741,2874,2.3825,1,5,45,45,https://boardgamegeek.com/boardgame/42910
278,Catan Card Game,959,6.71571,6.53988,13016,21948,2.449,2,2,60,120,https://boardgamegeek.com/boardgame/278
30381,Hamburgum,960,7.05478,6.53981,3106,3339,3.0784,2,5,75,75,https://boardgamegeek.com/boardgame/30381
91873,Strasbourg,961,7.1695,6.5381,2499,2668,2.7351,3,5,60,60,https://boardgamegeek.com/boardgame/91873
181796,The Prodigals Club,962,7.30976,6.53657,2098,4168,3.2683,2,5,40,100,https://boardgamegeek.com/boardgame/181796
257518,Claustrophobia 1643,963,8.1164,6.53614,1148,3279,2.5789,2,2,45,90,https://boardgamegeek.com/boardgame/257518
163642,Chimera Station,964,7.30228,6.53548,2137,3663,3.1408,2,4,60,90,https://boardgamegeek.com/boardgame/163642
191300,Archaeology: The New Expedition,965,7.15095,6.53496,2799,4541,1.2941,2,5,20,20,https://boardgamegeek.com/boardgame/191300
196526,Coffee Roaster,966,7.55902,6.53484,1578,3345,2.1452,1,1,10,30,https://boardgamegeek.com/boardgame/196526
38823,Conflict of Heroes: Storms of Steel! – Kursk 1943,967,7.71048,6.53368,1443,2508,3.109,1,4,120,120,https://boardgamegeek.com/boardgame/38823
145371,Three Kingdoms Redux,968,7.92455,6.53261,1188,2104,4.0396,3,3,135,165,https://boardgamegeek.com/boardgame/145371
13823,Fairy Tale,969,6.72804,6.53031,8465,12220,1.7666,2,5,30,30,https://boardgamegeek.com/boardgame/13823
147303,Carcassonne: South Seas,970,7.09695,6.52965,3058,4861,1.8803,2,5,35,35,https://boardgamegeek.com/boardgame/147303
23094,Planet Steam,971,7.14175,6.52936,2743,5237,3.7566,2,5,90,180,https://boardgamegeek.com/boardgame/23094
